PROJECT_ID,SAMPLE_ID,MATRIX,COLLECT_DATE,LAB_SAMPLE_ID,SAMPLE_TYPE,LOCATION,REC_DATE,RUN_DATE_TIME,ANL_BATCH,PRP_BATCH,EXTRACTION_CODE,EXTRACTED_DATE,ANALYTE,DISSOLVED,CAS_NUMBER,ANALYTE_FLAG,ANALYTICAL_METHOD,RESULT,RESULTFLAG,TEXT_RESULT,MDL,REPDL,UNITS,ANALYTICAL_CUT,INITIAL_WT_VOL,FINAL_VOL,PCT_SOLIDS,TDF,AMOUNT_SPIKED,PERCENT_RECOVERED,REC_LIMIT_LOW,REC_LIMIT_HIGH,INITIAL_CONC,SAMPLE_RPD,RPD_LIMIT_LOW,RPD_LIMIT_HIGH,REP_SIG_DIGS,ALLOWABLE_LIMIT,ANALYSIS_GROUP,METHOD_ORDER,ANALYTE_ORDER,ANALYST,LOQ,LOD,DL
Merrill Field UST 17816,17816-SP-8-4,2,10/21/2016 10:22,1166363009,PS,,10/21/2016 15:08,11/1/2016 16:42,VFC13444,VXX29900,SW5035A,10/21/2016 10:22,"1,4-Difluorobenzene (surr)",.,540-36-3,S,SW8021B,83.1,=,,,0,%,1,128.764,34.74249155,92.4,,676,83.1,72,119,,,,,3,,Volatile Fuels Department,40,21,ST,0,0,0
Merrill Field UST 17816,17816-SP-8-4,2,10/21/2016 10:22,1166363009,PS,,10/21/2016 15:08,11/1/2016 16:42,VFC13444,VXX29900,SW5035A,10/21/2016 10:22,4-Bromofluorobenzene (surr),.,460-00-4,S,AK101,134,=,,,0,%,1,128.764,34.74249155,92.4,,0.485,134,50,150,,,,,3,,Volatile Fuels Department,40,15,ST,0,0,0
Merrill Field UST 17816,17816-SP-8-4,2,10/21/2016 10:22,1166363009,PS,,10/21/2016 15:08,11/1/2016 16:42,VFC13444,VXX29900,SW5035A,10/21/2016 10:22,Benzene,.,71-43-2,N,SW8021B,0,U,,,7.3,ug/Kg,1,128.764,34.74249155,92.4,,,,,,,,,,3,,Volatile Fuels Department,40,6,ST,7.3,3.65,2.34
Merrill Field UST 17816,17816-SP-8-4,2,10/21/2016 10:22,1166363009,PS,,10/21/2016 15:08,11/1/2016 16:42,VFC13444,VXX29900,SW5035A,10/21/2016 10:22,Ethylbenzene,.,100-41-4,N,SW8021B,0,U,,,14.6,ug/Kg,1,128.764,34.74249155,92.4,,,,,,,,,,3,,Volatile Fuels Department,40,8,ST,14.6,7.3,4.55
Merrill Field UST 17816,17816-SP-8-4,2,10/21/2016 10:22,1166363009,PS,,10/21/2016 15:08,11/1/2016 16:42,VFC13444,VXX29900,SW5035A,10/21/2016 10:22,Gasoline Range Organics,.,GRO,N,AK101,0,U,,,1.46,mg/Kg,1,128.764,34.74249155,92.4,,,,,,,,,,3,,Volatile Fuels Department,40,5,ST,1.46,0.73,0.438
Merrill Field UST 17816,17816-SP-8-4,2,10/21/2016 10:22,1166363009,PS,,10/21/2016 15:08,11/1/2016 16:42,VFC13444,VXX29900,SW5035A,10/21/2016 10:22,o-Xylene,.,95-47-6,N,SW8021B,0,U,,,14.6,ug/Kg,1,128.764,34.74249155,92.4,,,,,,,,,,3,,Volatile Fuels Department,40,9,ST,14.6,7.3,4.55
Merrill Field UST 17816,17816-SP-8-4,2,10/21/2016 10:22,1166363009,PS,,10/21/2016 15:08,11/1/2016 16:42,VFC13444,VXX29900,SW5035A,10/21/2016 10:22,P & M -Xylene,.,P & M -Xylene,N,SW8021B,0,U,,,29.2,ug/Kg,1,128.764,34.74249155,92.4,,,,,,,,,,3,,Volatile Fuels Department,40,10,ST,29.2,14.6,8.76
Merrill Field UST 17816,17816-SP-8-4,2,10/21/2016 10:22,1166363009,PS,,10/21/2016 15:08,11/1/2016 16:42,VFC13444,VXX29900,SW5035A,10/21/2016 10:22,Toluene,.,108-88-3,N,SW8021B,56.5,=,,,14.6,ug/Kg,1,128.764,34.74249155,92.4,,,,,,,,,,3,,Volatile Fuels Department,40,7,ST,14.6,7.3,4.55
Merrill Field UST 17816,17816-SP-8-4A,2,10/21/2016 10:23,1166363010,PS,,10/21/2016 15:08,10/24/2016 16:53,SPT10030,,,,Total Solids,.,PCT_Solids,N,SM21 2540G,94.4,=,,,,%,1,1,1,94.4,,,,,,,,,,3,,Solids,1200,2,IAS,,,
Merrill Field UST 17816,17816-SP-8-4A,2,10/21/2016 10:23,1166363010,PS,,10/21/2016 15:08,10/27/2016 12:17,MMS9598,MXX30314,SW3050B,10/26/2016 9:47,Lead,.,7439-92-1,N,SW6020A,9.87,=,,,0.93,mg/Kg,50,1.139,50,94.4,,,,,,,,,,3,,Metals by ICP/MS,15,13,VDL,0.93,0.465,0.288
Merrill Field UST 17816,17816-SP-8-4A,2,10/21/2016 10:23,1166363010,PS,,10/21/2016 15:08,11/1/2016 17:01,VFC13444,VXX29900,SW5035A,10/21/2016 10:23,"1,4-Difluorobenzene (surr)",.,540-36-3,S,SW8021B,83.5,=,,,0,%,1,139.075,32.78033114,94.4,,590,83.5,72,119,,,,,3,,Volatile Fuels Department,40,21,ST,0,0,0
Merrill Field UST 17816,17816-SP-8-4A,2,10/21/2016 10:23,1166363010,PS,,10/21/2016 15:08,11/1/2016 17:01,VFC13444,VXX29900,SW5035A,10/21/2016 10:23,4-Bromofluorobenzene (surr),.,460-00-4,S,AK101,126,=,,,0,%,1,139.075,32.78033114,94.4,,0.449,126,50,150,,,,,3,,Volatile Fuels Department,40,15,ST,0,0,0
Merrill Field UST 17816,17816-SP-8-4A,2,10/21/2016 10:23,1166363010,PS,,10/21/2016 15:08,11/1/2016 17:01,VFC13444,VXX29900,SW5035A,10/21/2016 10:23,Benzene,.,71-43-2,N,SW8021B,0,U,,,6.24,ug/Kg,1,139.075,32.78033114,94.4,,,,,,,,,,3,,Volatile Fuels Department,40,6,ST,6.24,3.12,2
Merrill Field UST 17816,17816-SP-8-4A,2,10/21/2016 10:23,1166363010,PS,,10/21/2016 15:08,11/1/2016 17:01,VFC13444,VXX29900,SW5035A,10/21/2016 10:23,Ethylbenzene,.,100-41-4,N,SW8021B,0,U,,,12.5,ug/Kg,1,139.075,32.78033114,94.4,,,,,,,,,,3,,Volatile Fuels Department,40,8,ST,12.5,6.25,3.89
Merrill Field UST 17816,17816-SP-8-4A,2,10/21/2016 10:23,1166363010,PS,,10/21/2016 15:08,11/1/2016 17:01,VFC13444,VXX29900,SW5035A,10/21/2016 10:23,Gasoline Range Organics,.,GRO,N,AK101,0,U,,,1.25,mg/Kg,1,139.075,32.78033114,94.4,,,,,,,,,,3,,Volatile Fuels Department,40,5,ST,1.25,0.625,0.375
Merrill Field UST 17816,17816-SP-8-4A,2,10/21/2016 10:23,1166363010,PS,,10/21/2016 15:08,11/1/2016 17:01,VFC13444,VXX29900,SW5035A,10/21/2016 10:23,o-Xylene,.,95-47-6,N,SW8021B,0,U,,,12.5,ug/Kg,1,139.075,32.78033114,94.4,,,,,,,,,,3,,Volatile Fuels Department,40,9,ST,12.5,6.25,3.89
Merrill Field UST 17816,17816-SP-8-4A,2,10/21/2016 10:23,1166363010,PS,,10/21/2016 15:08,11/1/2016 17:01,VFC13444,VXX29900,SW5035A,10/21/2016 10:23,P & M -Xylene,.,P & M -Xylene,N,SW8021B,0,U,,,25,ug/Kg,1,139.075,32.78033114,94.4,,,,,,,,,,3,,Volatile Fuels Department,40,10,ST,25,12.5,7.49
Merrill Field UST 17816,17816-SP-8-4A,2,10/21/2016 10:23,1166363010,PS,,10/21/2016 15:08,11/1/2016 17:01,VFC13444,VXX29900,SW5035A,10/21/2016 10:23,Toluene,.,108-88-3,N,SW8021B,32.6,=,,,12.5,ug/Kg,1,139.075,32.78033114,94.4,,,,,,,,,,3,,Volatile Fuels Department,40,7,ST,12.5,6.25,3.89
Merrill Field UST 17816,17816-T1C-13,2,10/20/2016 14:37,1166363003,PS,,10/21/2016 15:08,10/24/2016 16:53,SPT10030,,,,Total Solids,.,PCT_Solids,N,SM21 2540G,94.5,=,,,,%,1,1,1,94.5,,,,,,,,,,3,,Solids,1200,2,IAS,,,
Merrill Field UST 17816,17816-T1C-13,2,10/20/2016 14:37,1166363003,PS,,10/21/2016 15:08,10/27/2016 12:00,MMS9598,MXX30314,SW3050B,10/26/2016 9:47,Lead,.,7439-92-1,N,SW6020A,5.7,=,,,1.03,mg/Kg,50,1.024,50,94.5,,,,,,,,,,3,,Metals by ICP/MS,15,13,VDL,1.03,0.515,0.32
Merrill Field UST 17816,17816-T1C-13,2,10/20/2016 14:37,1166363003,PS,,10/21/2016 15:08,11/1/2016 15:10,VFC13444,VXX29900,SW5035A,10/20/2016 14:37,"1,4-Difluorobenzene (surr)",.,540-36-3,S,SW8021B,85.3,=,,,0,%,1,126.968,31.93489059,94.5,,630,85.3,72,119,,,,,3,,Volatile Fuels Department,40,21,ST,0,0,0
Merrill Field UST 17816,17816-T1C-13,2,10/20/2016 14:37,1166363003,PS,,10/21/2016 15:08,11/1/2016 15:10,VFC13444,VXX29900,SW5035A,10/20/2016 14:37,4-Bromofluorobenzene (surr),.,460-00-4,S,AK101,116,=,,,0,%,1,126.968,31.93489059,94.5,,0.492,116,50,150,,,,,3,,Volatile Fuels Department,40,15,ST,0,0,0
Merrill Field UST 17816,17816-T1C-13,2,10/20/2016 14:37,1166363003,PS,,10/21/2016 15:08,11/1/2016 15:10,VFC13444,VXX29900,SW5035A,10/20/2016 14:37,Benzene,.,71-43-2,N,SW8021B,0,U,,,6.65,ug/Kg,1,126.968,31.93489059,94.5,,,,,,,,,,3,,Volatile Fuels Department,40,6,ST,6.65,3.33,2.13
Merrill Field UST 17816,17816-T1C-13,2,10/20/2016 14:37,1166363003,PS,,10/21/2016 15:08,11/1/2016 15:10,VFC13444,VXX29900,SW5035A,10/20/2016 14:37,Ethylbenzene,.,100-41-4,N,SW8021B,0,U,,,13.3,ug/Kg,1,126.968,31.93489059,94.5,,,,,,,,,,3,,Volatile Fuels Department,40,8,ST,13.3,6.65,4.15
Merrill Field UST 17816,17816-T1C-13,2,10/20/2016 14:37,1166363003,PS,,10/21/2016 15:08,11/1/2016 15:10,VFC13444,VXX29900,SW5035A,10/20/2016 14:37,Gasoline Range Organics,.,GRO,N,AK101,0,U,,,1.33,mg/Kg,1,126.968,31.93489059,94.5,,,,,,,,,,3,,Volatile Fuels Department,40,5,ST,1.33,0.665,0.399
Merrill Field UST 17816,17816-T1C-13,2,10/20/2016 14:37,1166363003,PS,,10/21/2016 15:08,11/1/2016 15:10,VFC13444,VXX29900,SW5035A,10/20/2016 14:37,o-Xylene,.,95-47-6,N,SW8021B,0,U,,,13.3,ug/Kg,1,126.968,31.93489059,94.5,,,,,,,,,,3,,Volatile Fuels Department,40,9,ST,13.3,6.65,4.15
Merrill Field UST 17816,17816-T1C-13,2,10/20/2016 14:37,1166363003,PS,,10/21/2016 15:08,11/1/2016 15:10,VFC13444,VXX29900,SW5035A,10/20/2016 14:37,P & M -Xylene,.,P & M -Xylene,N,SW8021B,0,U,,,26.6,ug/Kg,1,126.968,31.93489059,94.5,,,,,,,,,,3,,Volatile Fuels Department,40,10,ST,26.6,13.3,7.98
Merrill Field UST 17816,17816-T2E-13,2,10/20/2016 17:22,1166363007,PS,,10/21/2016 15:08,10/24/2016 16:53,SPT10030,,,,Total Solids,.,PCT_Solids,N,SM21 2540G,95.2,=,,,,%,1,1,1,95.2,,,,,,,,,,3,,Solids,1200,2,IAS,,,
Merrill Field UST 17816,17816-T1C-13,2,10/20/2016 14:37,1166363003,PS,,10/21/2016 15:08,11/1/2016 15:10,VFC13444,VXX29900,SW5035A,10/20/2016 14:37,Toluene,.,108-88-3,N,SW8021B,45.9,=,,,13.3,ug/Kg,1,126.968,31.93489059,94.5,,,,,,,,,,3,,Volatile Fuels Department,40,7,ST,13.3,6.65,4.15
Merrill Field UST 17816,17816-T1D-13,2,10/20/2016 14:38,1166363006,PS,,10/21/2016 15:08,10/24/2016 16:53,SPT10030,,,,Total Solids,.,PCT_Solids,N,SM21 2540G,96.4,=,,,,%,1,1,1,96.4,,,,,,,,,,3,,Solids,1200,2,IAS,,,
Merrill Field UST 17816,17816-T1D-13,2,10/20/2016 14:38,1166363006,PS,,10/21/2016 15:08,10/27/2016 13:20,MMS9598,MXX30314,SW3050B,10/26/2016 9:47,Lead,.,7439-92-1,N,SW6020A,5.77,=,,,0.942,mg/Kg,50,1.101,50,96.4,,,,,,,,,,3,,Metals by ICP/MS,15,13,VDL,0.942,0.471,0.292
Merrill Field UST 17816,17816-T1D-13,2,10/20/2016 14:38,1166363006,PS,,10/21/2016 15:08,11/1/2016 16:05,VFC13444,VXX29900,SW5035A,10/20/2016 14:38,"1,4-Difluorobenzene (surr)",.,540-36-3,S,SW8021B,84.8,=,,,0,%,1,158.802,30.67001112,96.4,,482,84.8,72,119,,,,,3,,Volatile Fuels Department,40,21,ST,0,0,0
Merrill Field UST 17816,17816-T1D-13,2,10/20/2016 14:38,1166363006,PS,,10/21/2016 15:08,11/1/2016 16:05,VFC13444,VXX29900,SW5035A,10/20/2016 14:38,4-Bromofluorobenzene (surr),.,460-00-4,S,AK101,112,=,,,0,%,1,158.802,30.67001112,96.4,,0.394,112,50,150,,,,,3,,Volatile Fuels Department,40,15,ST,0,0,0
Merrill Field UST 17816,17816-T1D-13,2,10/20/2016 14:38,1166363006,PS,,10/21/2016 15:08,11/1/2016 16:05,VFC13444,VXX29900,SW5035A,10/20/2016 14:38,Benzene,.,71-43-2,N,SW8021B,0,U,,,5.01,ug/Kg,1,158.802,30.67001112,96.4,,,,,,,,,,3,,Volatile Fuels Department,40,6,ST,5.01,2.5,1.6
Merrill Field UST 17816,17816-T1D-13,2,10/20/2016 14:38,1166363006,PS,,10/21/2016 15:08,11/1/2016 16:05,VFC13444,VXX29900,SW5035A,10/20/2016 14:38,Ethylbenzene,.,100-41-4,N,SW8021B,0,U,,,10,ug/Kg,1,158.802,30.67001112,96.4,,,,,,,,,,3,,Volatile Fuels Department,40,8,ST,10,5,3.12
Merrill Field UST 17816,17816-T1D-13,2,10/20/2016 14:38,1166363006,PS,,10/21/2016 15:08,11/1/2016 16:05,VFC13444,VXX29900,SW5035A,10/20/2016 14:38,Gasoline Range Organics,.,GRO,N,AK101,0,U,,,1,mg/Kg,1,158.802,30.67001112,96.4,,,,,,,,,,3,,Volatile Fuels Department,40,5,ST,1,0.5,0.3
Merrill Field UST 17816,17816-T1D-13,2,10/20/2016 14:38,1166363006,PS,,10/21/2016 15:08,11/1/2016 16:05,VFC13444,VXX29900,SW5035A,10/20/2016 14:38,o-Xylene,.,95-47-6,N,SW8021B,0,U,,,10,ug/Kg,1,158.802,30.67001112,96.4,,,,,,,,,,3,,Volatile Fuels Department,40,9,ST,10,5,3.12
Merrill Field UST 17816,17816-T1D-13,2,10/20/2016 14:38,1166363006,PS,,10/21/2016 15:08,11/1/2016 16:05,VFC13444,VXX29900,SW5035A,10/20/2016 14:38,P & M -Xylene,.,P & M -Xylene,N,SW8021B,0,U,,,20,ug/Kg,1,158.802,30.67001112,96.4,,,,,,,,,,3,,Volatile Fuels Department,40,10,ST,20,10,6.01
Merrill Field UST 17816,17816-T1D-13,2,10/20/2016 14:38,1166363006,PS,,10/21/2016 15:08,11/1/2016 16:05,VFC13444,VXX29900,SW5035A,10/20/2016 14:38,Toluene,.,108-88-3,N,SW8021B,14.2,=,,,10,ug/Kg,1,158.802,30.67001112,96.4,,,,,,,,,,3,,Volatile Fuels Department,40,7,ST,10,5,3.12
Merrill Field UST 17816,17816-T2C-13,2,10/20/2016 17:17,1166363001,PS,,10/21/2016 15:08,10/24/2016 16:53,SPT10030,,,,Total Solids,.,PCT_Solids,N,SM21 2540G,94.3,=,,,,%,1,1,1,94.3,,,,,,,,,,3,,Solids,1200,2,IAS,,,
Merrill Field UST 17816,17816-T2C-13,2,10/20/2016 17:17,1166363001,PS,,10/21/2016 15:08,10/25/2016 18:13,VMS16336,VXX29848,SW5035A,10/20/2016 17:17,"1,2-Dichloroethane",.,107-06-2,N,SW8260B,0,U,,,4.91,ug/Kg,1,143.714,33.25058769,94.3,,,,,,,,,,3,,Volatile GC/MS,90,99,CRD,4.91,2.46,1.52
Merrill Field UST 17816,17816-T2C-13,2,10/20/2016 17:17,1166363001,PS,,10/21/2016 15:08,10/25/2016 18:13,VMS16336,VXX29848,SW5035A,10/20/2016 17:17,"1,2-Dichloroethane-D4 (surr)",.,17060-07-0,S,SW8260B,105,=,,,0,%,1,143.714,33.25058769,94.3,,348,105,71,136,,,,,3,,Volatile GC/MS,90,62,CRD,0,0,0
Merrill Field UST 17816,17816-T2C-13,2,10/20/2016 17:17,1166363001,PS,,10/21/2016 15:08,10/25/2016 18:13,VMS16336,VXX29848,SW5035A,10/20/2016 17:17,4-Bromofluorobenzene (surr),.,460-00-4,S,SW8260B,131,=,,,0,%,1,143.714,33.25058769,94.3,,783,131,55,151,,,,,3,,Volatile GC/MS,90,69,CRD,0,0,0
Merrill Field UST 17816,17816-T2C-13,2,10/20/2016 17:17,1166363001,PS,,10/21/2016 15:08,10/25/2016 18:13,VMS16336,VXX29848,SW5035A,10/20/2016 17:17,Benzene,.,71-43-2,N,SW8260B,0,U,,,6.14,ug/Kg,1,143.714,33.25058769,94.3,,,,,,,,,,3,,Volatile GC/MS,90,1,CRD,6.14,3.07,1.91
Merrill Field UST 17816,17816-T2C-13,2,10/20/2016 17:17,1166363001,PS,,10/21/2016 15:08,10/25/2016 18:13,VMS16336,VXX29848,SW5035A,10/20/2016 17:17,Ethylbenzene,.,100-41-4,N,SW8260B,0,U,,,12.3,ug/Kg,1,143.714,33.25058769,94.3,,,,,,,,,,3,,Volatile GC/MS,90,3,CRD,12.3,6.15,3.83
Merrill Field UST 17816,17816-T2C-13,2,10/20/2016 17:17,1166363001,PS,,10/21/2016 15:08,10/25/2016 18:13,VMS16336,VXX29848,SW5035A,10/20/2016 17:17,Naphthalene,.,91-20-3,N,SW8260B,0,U,,,24.5,ug/Kg,1,143.714,33.25058769,94.3,,,,,,,,,,3,,Volatile GC/MS,90,57,CRD,24.5,12.3,7.36
Merrill Field UST 17816,17816-T2C-13,2,10/20/2016 17:17,1166363001,PS,,10/21/2016 15:08,10/25/2016 18:13,VMS16336,VXX29848,SW5035A,10/20/2016 17:17,o-Xylene,.,95-47-6,N,SW8260B,0,U,,,12.3,ug/Kg,1,143.714,33.25058769,94.3,,,,,,,,,,3,,Volatile GC/MS,90,58,CRD,12.3,6.15,3.83
Merrill Field UST 17816,17816-T2C-13,2,10/20/2016 17:17,1166363001,PS,,10/21/2016 15:08,10/25/2016 18:13,VMS16336,VXX29848,SW5035A,10/20/2016 17:17,P & M -Xylene,.,P & M -Xylene,N,SW8260B,0,U,,,24.5,ug/Kg,1,143.714,33.25058769,94.3,,,,,,,,,,3,,Volatile GC/MS,90,55,CRD,24.5,12.3,7.36
Merrill Field UST 17816,17816-T2C-13,2,10/20/2016 17:17,1166363001,PS,,10/21/2016 15:08,10/25/2016 18:13,VMS16336,VXX29848,SW5035A,10/20/2016 17:17,Toluene,.,108-88-3,N,SW8260B,88.9,=,,,12.3,ug/Kg,1,143.714,33.25058769,94.3,,,,,,,,,,3,,Volatile GC/MS,90,2,CRD,12.3,6.15,3.83
Merrill Field UST 17816,17816-T2C-13,2,10/20/2016 17:17,1166363001,PS,,10/21/2016 15:08,10/25/2016 18:13,VMS16336,VXX29848,SW5035A,10/20/2016 17:17,Toluene-d8 (surr),.,2037-26-5,S,SW8260B,90.9,=,,,0,%,1,143.714,33.25058769,94.3,,348,90.9,85,116,,,,,3,,Volatile GC/MS,90,68,CRD,0,0,0
Merrill Field UST 17816,17816-T2C-13,2,10/20/2016 17:17,1166363001,PS,,10/21/2016 15:08,10/27/2016 10:36,MMS9598,MXX30314,SW3050B,10/26/2016 9:47,Lead,.,7439-92-1,N,SW6020A,5.13,=,,,1.01,mg/Kg,50,1.046,50,94.3,,,,,,,,,,3,,Metals by ICP/MS,15,13,VDL,1.01,0.505,0.314
Merrill Field UST 17816,17816-T2C-13,2,10/20/2016 17:17,1166363001,PS,,10/21/2016 15:08,11/2/2016 20:39,VFC13449,VXX29911,SW5035A,10/20/2016 17:17,4-Bromofluorobenzene (surr),.,460-00-4,S,AK101,92.3,=,,,0,%,1,143.714,33.25058769,94.3,,0.435,92.3,50,150,,,,,3,,Volatile Fuels Department,40,15,ST,0,0,0
Merrill Field UST 17816,17816-T2C-13,2,10/20/2016 17:17,1166363001,PS,,10/21/2016 15:08,11/2/2016 20:39,VFC13449,VXX29911,SW5035A,10/20/2016 17:17,Gasoline Range Organics,.,GRO,N,AK101,0,U,,,1.23,mg/Kg,1,143.714,33.25058769,94.3,,,,,,,,,,3,,Volatile Fuels Department,40,5,ST,1.23,0.615,0.368
Merrill Field UST 17816,17816-T2C-13A,2,10/20/2016 17:18,1166363002,PS,,10/21/2016 15:08,10/21/2016 16:47,SPT10029,,,,Total Solids,.,PCT_Solids,N,SM21 2540G,94.7,=,,,,%,1,1,1,94.7,,,,,,,,,,3,,Solids,1200,2,RJA,,,
Merrill Field UST 17816,17816-T2C-13A,2,10/20/2016 17:18,1166363002,PS,,10/21/2016 15:08,10/25/2016 18:28,VMS16336,VXX29848,SW5035A,10/20/2016 17:18,"1,2-Dichloroethane",.,107-06-2,N,SW8260B,0,U,,,4.43,ug/Kg,1,159.389,33.43040777,94.7,,,,,,,,,,3,,Volatile GC/MS,90,99,CRD,4.43,2.21,1.37
Merrill Field UST 17816,17816-T2C-13A,2,10/20/2016 17:18,1166363002,PS,,10/21/2016 15:08,10/25/2016 18:28,VMS16336,VXX29848,SW5035A,10/20/2016 17:18,"1,2-Dichloroethane-D4 (surr)",.,17060-07-0,S,SW8260B,104,=,,,0,%,1,159.389,33.43040777,94.7,,314,104,71,136,,,,,3,,Volatile GC/MS,90,62,CRD,0,0,0
Merrill Field UST 17816,17816-T2C-13A,2,10/20/2016 17:18,1166363002,PS,,10/21/2016 15:08,10/25/2016 18:28,VMS16336,VXX29848,SW5035A,10/20/2016 17:18,4-Bromofluorobenzene (surr),.,460-00-4,S,SW8260B,128,=,,,0,%,1,159.389,33.43040777,94.7,,706,128,55,151,,,,,3,,Volatile GC/MS,90,69,CRD,0,0,0
Merrill Field UST 17816,17816-T2C-13A,2,10/20/2016 17:18,1166363002,PS,,10/21/2016 15:08,10/25/2016 18:28,VMS16336,VXX29848,SW5035A,10/20/2016 17:18,Benzene,.,71-43-2,N,SW8260B,0,U,,,5.54,ug/Kg,1,159.389,33.43040777,94.7,,,,,,,,,,3,,Volatile GC/MS,90,1,CRD,5.54,2.77,1.73
Merrill Field UST 17816,17816-T2C-13A,2,10/20/2016 17:18,1166363002,PS,,10/21/2016 15:08,10/25/2016 18:28,VMS16336,VXX29848,SW5035A,10/20/2016 17:18,Ethylbenzene,.,100-41-4,N,SW8260B,0,U,,,11.1,ug/Kg,1,159.389,33.43040777,94.7,,,,,,,,,,3,,Volatile GC/MS,90,3,CRD,11.1,5.55,3.45
Merrill Field UST 17816,17816-T2C-13A,2,10/20/2016 17:18,1166363002,PS,,10/21/2016 15:08,10/25/2016 18:28,VMS16336,VXX29848,SW5035A,10/20/2016 17:18,Naphthalene,.,91-20-3,N,SW8260B,0,U,,,22.1,ug/Kg,1,159.389,33.43040777,94.7,,,,,,,,,,3,,Volatile GC/MS,90,57,CRD,22.1,11.1,6.64
Merrill Field UST 17816,17816-T2C-13A,2,10/20/2016 17:18,1166363002,PS,,10/21/2016 15:08,10/25/2016 18:28,VMS16336,VXX29848,SW5035A,10/20/2016 17:18,o-Xylene,.,95-47-6,N,SW8260B,0,U,,,11.1,ug/Kg,1,159.389,33.43040777,94.7,,,,,,,,,,3,,Volatile GC/MS,90,58,CRD,11.1,5.55,3.45
Merrill Field UST 17816,17816-T2C-13A,2,10/20/2016 17:18,1166363002,PS,,10/21/2016 15:08,10/25/2016 18:28,VMS16336,VXX29848,SW5035A,10/20/2016 17:18,P & M -Xylene,.,P & M -Xylene,N,SW8260B,0,U,,,22.1,ug/Kg,1,159.389,33.43040777,94.7,,,,,,,,,,3,,Volatile GC/MS,90,55,CRD,22.1,11.1,6.64
Merrill Field UST 17816,17816-T2C-13A,2,10/20/2016 17:18,1166363002,PS,,10/21/2016 15:08,10/25/2016 18:28,VMS16336,VXX29848,SW5035A,10/20/2016 17:18,Toluene,.,108-88-3,N,SW8260B,75.6,=,,,11.1,ug/Kg,1,159.389,33.43040777,94.7,,,,,,,,,,3,,Volatile GC/MS,90,2,CRD,11.1,5.55,3.45
Merrill Field UST 17816,17816-T2C-13A,2,10/20/2016 17:18,1166363002,PS,,10/21/2016 15:08,10/25/2016 18:28,VMS16336,VXX29848,SW5035A,10/20/2016 17:18,Toluene-d8 (surr),.,2037-26-5,S,SW8260B,94.1,=,,,0,%,1,159.389,33.43040777,94.7,,314,94.1,85,116,,,,,3,,Volatile GC/MS,90,68,CRD,0,0,0
Merrill Field UST 17816,17816-T2C-13A,2,10/20/2016 17:18,1166363002,PS,,10/21/2016 15:08,11/2/2016 20:57,VFC13449,VXX29911,SW5035A,10/20/2016 17:18,4-Bromofluorobenzene (surr),.,460-00-4,S,AK101,93.3,=,,,0,%,1,159.389,33.43040777,94.7,,0.392,93.3,50,150,,,,,3,,Volatile Fuels Department,40,15,ST,0,0,0
Merrill Field UST 17816,17816-T2C-13A,2,10/20/2016 17:18,1166363002,PS,,10/21/2016 15:08,11/2/2016 20:57,VFC13449,VXX29911,SW5035A,10/20/2016 17:18,Gasoline Range Organics,.,GRO,N,AK101,0,U,,,1.11,mg/Kg,1,159.389,33.43040777,94.7,,,,,,,,,,3,,Volatile Fuels Department,40,5,ST,1.11,0.555,0.332
Merrill Field UST 17816,17816-T2E-13,2,10/20/2016 17:22,1166363007,PS,,10/21/2016 15:08,10/27/2016 13:25,MMS9598,MXX30314,SW3050B,10/26/2016 9:47,Lead,.,7439-92-1,N,SW6020A,5.59,=,,,0.998,mg/Kg,50,1.053,50,95.2,,,,,,,,,,3,,Metals by ICP/MS,15,13,VDL,0.998,0.499,0.309
Merrill Field UST 17816,17816-T2E-13,2,10/20/2016 17:22,1166363007,PS,,10/21/2016 15:08,11/1/2016 16:24,VFC13444,VXX29900,SW5035A,10/20/2016 17:22,"1,4-Difluorobenzene (surr)",.,540-36-3,S,SW8021B,84.6,=,,,0,%,1,154.426,32.42961399,95.2,,525,84.6,72,119,,,,,3,,Volatile Fuels Department,40,21,ST,0,0,0
Merrill Field UST 17816,17816-T2E-13,2,10/20/2016 17:22,1166363007,PS,,10/21/2016 15:08,11/1/2016 16:24,VFC13444,VXX29900,SW5035A,10/20/2016 17:22,4-Bromofluorobenzene (surr),.,460-00-4,S,AK101,123,=,,,0,%,1,154.426,32.42961399,95.2,,0.405,123,50,150,,,,,3,,Volatile Fuels Department,40,15,ST,0,0,0
Merrill Field UST 17816,17816-T2E-13,2,10/20/2016 17:22,1166363007,PS,,10/21/2016 15:08,11/1/2016 16:24,VFC13444,VXX29900,SW5035A,10/20/2016 17:22,Benzene,.,71-43-2,N,SW8021B,0,U,,,5.52,ug/Kg,1,154.426,32.42961399,95.2,,,,,,,,,,3,,Volatile Fuels Department,40,6,ST,5.52,2.76,1.76
Merrill Field UST 17816,17816-T2E-13,2,10/20/2016 17:22,1166363007,PS,,10/21/2016 15:08,11/1/2016 16:24,VFC13444,VXX29900,SW5035A,10/20/2016 17:22,Ethylbenzene,.,100-41-4,N,SW8021B,0,U,,,11,ug/Kg,1,154.426,32.42961399,95.2,,,,,,,,,,3,,Volatile Fuels Department,40,8,ST,11,5.5,3.44
